TAZ,Pop,Income,Area_SqMi,x-meters,y-meters,EmpDens,PopDens,TotEmp,Military,CVM_IN,CVM_RE,CVM_SV,CVM_TH,CVM_WH,CVM_GO,CVM_LU_Type,SqrtArea,CVM_LU_Low,CVM_LU_Res,CVM_LU_Ret,CVM_LU_Ind,CVM_LU_Emp,Emp_LU_Lo,Emp_LU_Re,Emp_LU_RC,Emp_LU_In,Emp_LU_EN
2683,253,70759.67742,0.04,255800,-573861.9,4134.045758,6051.172916,172.8447676,0,0,11.98028808,100.9630392,1.089117098,0,58.8123233,5,0.204475123,0,0,0,0,1,0,0,0,0,172.8447676
2684,971,80230.43478,0.29,263503,-573618.3,82.08083824,3335.981062,23.89117098,0,0,0,22.80205388,0,0,1.089117098,2,0.539507923,0,1,0,0,0,0,23.89117098,0,0,0
2685,911,46242.39458,0.1,266071.8,-573561.3,181.945855,9511.871714,17.42587357,0,1.089117099,3.267351294,5.44558549,0,0,7.623819687,2,0.309475445,0,1,0,0,0,0,17.42587357,0,0,0
2686,757,75616.25817,0.15,262221.4,-573807.8,589.58992,4937.342568,90.39671914,0,69.70349427,0,7.623819686,0,0,13.06940518,2,0.391562695,0,1,0,0,0,0,90.39671914,0,0,0
2687,1483,52633.17052,0.21,265155.4,-573923.1,129.0857397,7022.863283,27.25870408,0,2.178234196,0,15.278416,0,0,9.802053882,2,0.459529576,0,1,0,0,0,0,27.25870408,0,0,0
2688,2531,74154.67183,0.11,264547.3,-573606.7,1229.937271,23818.76749,130.6940518,0,3.267351295,23.96057616,78.41643106,10.89117098,0,14.15852227,2,0.325976603,0,1,0,0,0,0,130.6940518,0,0,0
2689,750,79616.52249,2.23,302765.2,-573034.1,25.17665096,337.0446107,56.02370613,0,9.802053883,3.267351294,11.3699051,0,0,31.58439585,2,1.491718714,0,1,0,0,0,0,56.02370613,0,0,0
2690,330,59945.9375,0.06,262583.6,-573830.2,3535.484421,5988.225035,194.8340037,0,22.87145906,11.98028808,129.4869778,0,0,30.49527875,5,0.23475125,0,0,0,0,1,0,0,0,0,194.8340037
2691,1,52500,0.13,284716.4,-572902.9,3642.154893,7.431411694,490.1026942,0,208.0213658,54.45585491,88.21848495,78.41643106,4.356468392,56.6340891,4,0.366829572,0,0,0,1,0,0,0,0,490.1026942,0
2692,2873,70589.26713,0.41,276605.4,-573431.3,224.3481401,6962.490213,92.57495334,0,31.58439584,8.712936785,20.69322486,0,1.089117098,30.49527875,2,0.64237039,0,1,0,0,0,0,92.57495334,0,0,0
2693,3118,65215.48117,0.18,285395.1,-572743.3,1354.759265,17397.60766,242.8000143,0,15.24763937,3.267351294,166.3938526,0,0,57.89117098,2,0.423343883,0,1,0,0,0,0,242.8000143,0,0,0
2694,0,64678,0.07,284480,-573067.7,8456.003193,0,615.3511605,0,373.5671647,17.42587357,75.14907977,26.13881035,59.9014404,63.16879169,4,0.269760863,0,0,0,1,0,0,0,0,615.3511605,0
2695,1010,43094.40204,0.13,256505,-574059.8,1803.296558,7768.662256,234.4457081,0,2.178234196,18.51499067,60.18697241,0,42.47556683,111.089944,2,0.36056832,0,1,0,0,0,0,234.4457081,0,0,0
2696,117,103279.1667,0.06,264295.6,-573586.7,1973.707989,2058.52886,112.1790611,0,0,0,112.1790611,0,0,0,5,0.238404501,0,0,0,0,1,0,0,0,0,112.1790611
2697,0,64678,0.02,289353.9,-572530.4,0,0,0,0,0,0,0,0,0,0,1,0.142041662,1,0,0,0,0,0,0,0,0,0
2698,0,64678,0.06,266996.2,-573410.4,17402.65109,0,1005.764592,0,0,462.8747667,513.4836639,0,7.623819687,21.78234196,3,0.240403322,0,0,1,0,0,0,0,1005.764592,0,0
2699,756,83285.26119,0.14,288526.4,-572624.7,321.1947229,5573.854523,43.56468393,0,7.623819687,0,32.67351295,0,0,3.267351294,2,0.368284196,0,1,0,0,0,0,43.56468393,0,0,0
2700,0,64678,0.07,266656.6,-573476.1,7138.922971,0,499.9970779,0,153.5655108,94.75318753,54.5481848,62.07967459,94.75318753,40.29733263,4,0.26464725,0,0,0,1,0,0,0,0,499.9970779,0
2701,569,79702.93427,0.11,282833.5,-572905.2,707.4614162,5040.712201,79.85886314,0,0,0,75.50239475,0,0,4.356468392,2,0.335977491,0,1,0,0,0,0,79.85886314,0,0,0
2702,1,52500,0.21,283886.5,-573007,13102.50984,4.655915786,2814.163838,0,1743.676474,271.1901575,173.0548746,180.7934383,110.0008269,335.4480662,4,0.46344419,0,0,0,1,0,0,0,0,2814.163838,0
2703,667,74009.14894,0.7,301358.3,-572576,79.44674374,954.0193497,55.54497201,0,51.18850361,0,1.089117098,0,0,3.267351294,2,0.836150253,0,1,0,0,0,0,55.54497201,0,0,0
2704,173,59379.23729,0.25,296956.7,-572732.7,0,686.2589813,0,0,0,0,0,0,0,0,5,0.502087063,0,0,0,0,1,0,0,0,0,0
2705,300,68741.23134,0.42,273207.3,-573500.7,75.89498823,720.8780115,31.58439584,0,0,0,9.802053883,0,0,21.78234196,2,0.645104005,0,1,0,0,0,0,31.58439584,0,0,0
2706,592,87850.68259,0.15,258083.4,-573963.2,137.9332369,3903.795066,20.91720361,0,4.356468392,0,5.669564236,0,0,10.89117098,2,0.389419189,0,1,0,0,0,0,20.91720361,0,0,0
2707,413,53105.09554,0.08,288892.6,-572973.8,2807.518948,4985.951109,232.5544916,0,0,71.88172848,88.89042119,0,0,71.78234196,3,0.287806778,0,0,1,0,0,0,0,232.5544916,0,0
2708,1177,77273.00971,0.18,275538.7,-573305.9,429.9438287,6544.180322,77.32731396,0,28.31704455,0,15.24763937,0,0,33.76263004,2,0.42409251,0,1,0,0,0,0,77.32731396,0,0,0
2709,0,64678,0.1,269814.2,-573624,34168.13904,0,3467.711021,0,43.56468392,0,1159.289148,20.69322486,277.72486,1966.439104,5,0.318574336,0,0,0,0,1,0,0,0,0,3467.711021
2710,0,64678,0.08,283357,-573003.8,10696.75335,0,861.4916246,0,722.0846361,50.09938651,1.089117098,7.623819687,40.29733263,40.29733263,4,0.283791602,0,0,0,1,0,0,0,0,861.4916246,0
2711,313,48244.68085,0.06,287004.3,-572774.5,379.7835212,5674.639787,20.94798024,0,1.089117099,0,19.85886314,0,0,0,2,0.234856735,0,1,0,0,0,0,20.94798024,0,0,0
2712,400,83760.92593,0.07,287501.2,-572833.6,505.1552122,5868.001451,34.43456628,0,21.78234196,0,8.295755924,0,0,4.356468392,2,0.261086784,0,1,0,0,0,0,34.43456628,0,0,0
2713,2505,47971.2077,0.21,287018.6,-573421.7,3255.795447,11682.40441,698.1240599,0,470.4985864,9.802053882,128.5158176,0,76.23819687,13.06940518,2,0.463060511,0,1,0,0,0,0,698.1240599,0,0,0
2714,277,85531.70103,0.17,293901.5,-572883.3,26.19318729,1665.457482,4.356468392,0,0,0,0,0,0,4.356468392,2,0.40782431,0,1,0,0,0,0,4.356468392,0,0,0
2715,260,63857.27273,0.03,289208.4,-572750.8,1717.254381,8912.008114,50.09938651,0,0,23.96057616,26.13881035,0,0,0,2,0.170804334,0,1,0,0,0,0,50.09938651,0,0,0
2716,900,74040.59829,0.2,258529.6,-574350.2,194.8860351,4422.954063,39.65617302,0,17.42587357,0,8.071777178,0,0,14.15852227,2,0.451091912,0,1,0,0,0,0,39.65617302,0,0,0
2717,268,78470.87379,0.5,294746.3,-573057.8,4.316383257,531.0681078,2.178234196,0,0,0,0,0,0,2.178234196,2,0.710382552,0,1,0,0,0,0,2.178234196,0,0,0
2718,85,68496.15385,0.52,295573.1,-573570.2,0,164.533568,0,0,0,0,0,0,0,0,1,0.718757195,1,0,0,0,0,0,0,0,0,0
2719,1229,95330.53191,0.31,275979.9,-573827.5,49.13773295,3960.63104,15.24763937,0,1.089117099,0,6.534702588,0,0,7.623819686,2,0.557049448,0,1,0,0,0,0,15.24763937,0,0,0
2720,513,76637.01068,0.16,261255.2,-573764,1445.126854,3301.020308,224.5821009,0,7.623819688,1.089117098,203.888876,0,0,11.98028808,2,0.394216306,0,1,0,0,0,0,224.5821009,0,0,0
2721,1580,52476.96335,0.13,286188,-573371.1,534.2397715,11742.88456,71.88172847,0,41.38644973,1.089117098,9.802053882,1.089117098,2.178234196,16.33675647,2,0.366809984,0,1,0,0,0,0,71.88172847,0,0,0
2722,841,56839.45013,0.1,256157.6,-574282.3,1122.131669,8082.534328,116.7595083,0,9.802053883,0,40.52131138,0,16.33675648,50.09938652,2,0.322570182,0,1,0,0,0,0,116.7595083,0,0,0
2723,458,49183.88554,0.14,289471.8,-573028.2,229.8019879,3346.267671,31.452747,0,6.534702589,4.356468392,20.56157602,0,0,0,2,0.369957981,0,1,0,0,0,0,31.452747,0,0,0
2724,1406,72167.79497,0.24,282717.9,-573552.1,303.3480013,5912.313881,72.13881035,0,15.24763937,0,49.26735129,0,0,7.623819686,2,0.48765639,0,1,0,0,0,0,72.13881035,0,0,0
2725,0,64678,0.03,266984.9,-573830.4,53294.26216,0,1560.96822,0,3.267351295,9.802053883,1190.668407,0,0,357.2304081,5,0.171142079,0,0,0,0,1,0,0,0,0,1560.96822
2726,1617,75660.34615,0.25,263687.1,-574230.5,276.7421521,6419.937258,69.70349428,0,17.42587357,3.267351294,23.96057616,3.267351294,2.178234196,19.60410777,2,0.50186813,0,1,0,0,0,0,69.70349428,0,0,0
2727,4,52500,0.07,260852,-574582.1,12720.1802,58.26401145,873.2787106,0,0,27.22792745,101.094688,0,4.356468392,740.5996267,5,0.262017202,0,0,0,0,1,0,0,0,0,873.2787106
2728,337,72045.45455,0.06,261732.9,-574166.6,4343.784356,5940.426354,246.4226035,0,18.51499067,0,201.7688025,0,0,26.13881035,5,0.238180467,0,0,0,0,1,0,0,0,0,246.4226035
2729,320,68721.20536,1.51,297572.4,-573822.6,11.29750627,212.1663495,17.03946934,0,0,0,13.77211804,0,3.267351294,0,1,1.2281085,1,0,0,0,0,17.03946934,0,0,0,0
2730,222,59258.92857,0.03,256612.3,-574213.9,5815.2867,8052.116321,160.3297315,0,15.24763937,13.06940518,87.35888589,0,0,44.65380103,5,0.166043342,0,0,0,0,1,0,0,0,0,160.3297315
2731,195,76848.45679,2.85,299317,-574302,7.201559663,68.50256468,20.50002275,0,9.802053883,0,7.430617572,0,1.089117098,2.178234196,1,1.687189601,1,0,0,0,0,20.50002275,0,0,0,0
2732,504,72667.88538,0.04,257585.5,-574234.9,6152.222577,11793.16565,262.9251781,0,0,178.6152041,3.715308786,0,0,80.59466526,3,0.206728365,0,0,1,0,0,0,0,262.9251781,0,0
2733,1237,43354.53564,0.18,265878.4,-574043,915.5382321,6862.546608,165.0292315,0,6.534702589,52.27762071,90.96926887,1.089117098,8.712936785,5.44558549,2,0.424563052,0,1,0,0,0,0,165.0292315,0,0,0
2734,1122,72815.60535,0.1,256885.1,-574332.4,3049.776511,11040.59778,309.9333308,0,10.89117098,77.32731397,185.7739816,0,5.44558549,30.49527874,2,0.318786656,0,1,0,0,0,0,309.9333308,0,0,0
2735,1585,49767.64323,0.12,266556.8,-574053.9,416.7864553,13721.14931,48.14513107,0,1.089117099,0,47.05601397,0,0,0,2,0.339875131,0,1,0,0,0,0,48.14513107,0,0,0
2736,436,52885.30928,0.15,262725,-574445.3,1566.876386,2874.92708,237.6262372,0,2.178234196,0,235.448003,0,0,0,5,0.389430379,0,0,0,0,1,0,0,0,0,237.6262372
2737,433,55790.57018,0.07,260264.9,-574322,2995.815587,5957.237923,217.7499314,0,0,0,217.7499314,0,0,0,5,0.269600986,0,0,0,0,1,0,0,0,0,217.7499314
2738,634,76023.78641,0.07,288343.8,-573273.7,234.5064267,8531.972526,17.42587357,0,13.06940518,0,1.089117098,0,0,3.267351294,2,0.272596267,0,1,0,0,0,0,17.42587357,0,0,0
2739,434,63851.54185,0.06,259986.3,-574217.5,486.4330484,6922.774662,30.49527875,0,9.802053883,0,4.356468392,0,0,16.33675647,2,0.250382959,0,1,0,0,0,0,30.49527875,0,0,0
2740,248,44412.91209,0.49,290680.5,-572948.6,82.50948879,507.7843095,40.29733262,0,20.69322486,0,3.267351294,0,0,16.33675647,2,0.698853592,0,1,0,0,0,0,40.29733262,0,0,0
2741,4463,58400.90686,0.7,271129.1,-574499.4,333.8793877,6341.908449,234.9614031,0,0,0,212.7831689,0,0,22.1782342,2,0.83888699,0,1,0,0,0,0,234.9614031,0,0,0
2742,425,71458.87097,0.11,288643.7,-573313.2,12424.21004,3873.081508,1363.330272,0,21.78234196,120.8919979,1166.200077,0,0,54.45585491,5,0.331257826,0,0,0,0,1,0,0,0,0,1363.330272
2743,0,64678,0.86,306415.3,-573257.5,0,0,0,0,0,0,0,0,0,0,1,0.928638614,1,0,0,0,0,0,0,0,0,0
2744,189,70056.61765,0.11,262188.4,-574264.8,2467.034487,1785.462862,261.1476989,0,3.267351295,5.44558549,236.0980057,0,1.089117098,15.24763937,5,0.325353506,0,0,0,0,1,0,0,0,0,261.1476989
2745,667,93313.66525,0.09,264397.9,-574264.4,743.5823379,7436.57876,66.69322486,0,0,0,61.24763937,0,0,5.44558549,2,0.299485863,0,1,0,0,0,0,66.69322486,0,0,0
2746,1481,69614.36937,0.27,280327.6,-574170.1,1131.294234,5422.668081,308.9709227,0,10.89117098,69.70349428,163.0292315,0,17.42587357,47.92115231,2,0.522601941,0,1,0,0,0,0,308.9709227,0,0,0
2747,1845,38639.34426,0.1,285392.7,-573290.7,2904.409775,18022.58312,297.3289678,0,106.7334756,121.981115,33.76263004,0,0,34.85174714,2,0.319955564,0,1,0,0,0,0,297.3289678,0,0,0
2748,1272,29642.13636,0.09,285656.4,-573523,3126.650704,14301.26909,278.0941796,0,0,19.60410777,159.3804159,0,0,99.10965593,2,0.298233391,0,1,0,0,0,0,278.0941796,0,0,0
2749,897,45700.16835,0.06,285970.6,-573360.5,1951.764914,15023.17049,116.5355295,0,14.15852228,21.78234196,44.65380102,8.712936785,1.089117098,26.13881036,2,0.244351733,0,1,0,0,0,0,116.5355295,0,0,0
2750,12,52500,0.01,287276.1,-573332.2,12865.78016,1002.040177,154.0750216,0,78.41643107,28.31704456,33.1830237,1.089117098,0,13.06940518,4,0.109432937,0,0,0,1,0,0,0,0,154.0750216,0
2751,1161,78140.18568,0.17,287555.5,-573334.1,1657.983768,6901.710775,278.9046393,0,72.97084557,9.802053883,135.1411824,11.98028808,0,49.01026942,2,0.410145293,0,1,0,0,0,0,278.9046393,0,0,0
2752,659,80375,0.19,277233.9,-574175.1,165.82874,3459.972456,31.58439584,0,0,0,3.267351294,0,0,28.31704455,2,0.43642175,0,1,0,0,0,0,31.58439584,0,0,0
2753,948,53924.03047,0.14,265035.7,-574312.9,160.0920947,6635.663487,22.87145906,0,5.445585491,0,17.42587357,0,0,0,2,0.377974057,0,1,0,0,0,0,22.87145906,0,0,0
2754,235,65762.12121,0.07,259608.9,-574499.3,1071.100977,3353.894183,75.04969325,0,0,0,70.69322486,0,1.089117098,3.267351294,2,0.264703237,0,1,0,0,0,0,75.04969325,0,0,0
2755,1915,88068.38843,0.28,279228.9,-574177.7,119.1510816,6790.861075,33.60020456,0,4.356468394,1.089117098,16.17433099,0,0,11.98028808,2,0.531033557,0,1,0,0,0,0,33.60020456,0,0,0
2756,0,64678,0.1,284574,-573623.5,6814.694729,0,650.8748438,0,94.75318753,315.8439585,89.97953829,0,91.48583624,58.8123233,3,0.309047717,0,0,1,0,0,0,0,650.8748438,0,0
2757,1137,68715.43438,0.12,257654.8,-574531.4,993.4618235,9680.574888,116.6837824,0,0,8.712936785,85.09938651,2.178234196,9.802053883,10.89117098,2,0.342712273,0,1,0,0,0,0,116.6837824,0,0,0
2758,1055,86616.11617,0.13,264779.5,-574880.3,526.40304,7939.349975,69.94970733,0,6.534702589,0,54.70206796,0,0,8.712936784,2,0.364530404,0,1,0,0,0,0,69.94970733,0,0,0
2759,563,55351.20321,0.18,267400.6,-574303.2,17854.10375,3141.976845,3199.215306,0,31.58439585,30.49527875,1723.461638,103.4661243,103.4661243,1206.741745,5,0.423304327,0,0,0,0,1,0,0,0,0,3199.215306
2760,333,74742.56198,0.17,289764.9,-573337.4,64.45782987,1970.812632,10.89117098,0,7.623819686,0,2.178234196,0,0,1.089117098,2,0.411054539,0,1,0,0,0,0,10.89117098,0,0,0
2761,4,52500,0.17,283747,-573437.2,14943.59911,23.14922133,2582.134214,0,1303.673166,481.3897574,419.1476573,11.98028808,169.9022673,196.0410776,4,0.415682558,0,0,0,1,0,0,0,0,2582.134214,0
2762,14,12500,0.06,285047.6,-573450.6,8847.377983,227.9121593,543.4694319,0,0,150.2981595,246.1404642,0,0,147.0308082,3,0.247845062,0,0,1,0,0,0,0,543.4694319,0,0
2763,447,77883.42105,0.06,259275.2,-574560.6,441.8871784,6975.430237,28.31704455,0,0,0,11.98028808,0,0,16.33675647,2,0.253144363,0,1,0,0,0,0,28.31704455,0,0,0
2764,877,62896.64286,0.58,293319.1,-573409.7,58.39406842,1516.813055,33.76263004,0,14.15852228,3.267351294,6.534702588,0,0,9.802053883,2,0.760385397,0,1,0,0,0,0,33.76263004,0,0,0
2765,1944,67917.14357,0.11,257194.5,-574655.7,2663.472306,18312.04378,282.7532647,0,4.356468392,18.51499067,170.5742035,8.712936785,15.24763937,65.34702589,2,0.325821487,0,1,0,0,0,0,282.7532647,0,0,0
2766,256,71782.33945,0.76,296262,-574193.2,22.80719565,335.0559192,17.42587357,0,8.712936785,0,3.267351294,0,0,5.44558549,2,0.874100433,0,1,0,0,0,0,17.42587357,0,0,0
2767,2,7500,0.23,270408.8,-574351.6,7475.73988,8.795875261,1699.828535,0,0,1049.908883,141.8399781,0,0,508.0796746,3,0.476843061,0,0,1,0,0,0,0,1699.828535,0,0
2768,552,65279.56349,0.07,260531,-574604,2255.717832,7672.961269,162.2784476,0,0,53.36673781,34.85174715,19.60410777,22.87145906,31.58439585,2,0.268218072,0,1,0,0,0,0,162.2784476,0,0,0
2769,1183,71671.98925,0.06,266740.3,-574695.9,6993.853563,21390.44164,386.7956026,0,0,5.44558549,222.3389208,0,0,159.0110963,2,0.235170313,0,1,0,0,0,0,386.7956026,0,0,0
2770,0,64678,0.11,269992,-574326.3,25836.39799,0,2961.783798,0,0,17.42587357,764.0268222,0,35.94086424,2144.390238,5,0.338579527,0,0,0,0,1,0,0,0,0,2961.783798
2771,0,64678,0.03,268956.7,-574148.9,9089.877244,0,286.0120737,0,19.60410776,0,48.58454623,0,25.04969326,192.7737264,5,0.177383481,0,0,0,0,1,0,0,0,0,286.0120737
2772,467,56117.92929,0.12,259897.6,-574737.5,9.295731758,3985.895308,1.089117098,0,0,0,1.089117098,0,0,0,2,0.342291013,0,1,0,0,0,0,1.089117098,0,0,0
2773,1056,74142.95039,0.16,268370.9,-574519.2,927.2136199,6665.945902,146.886518,0,3.267351295,41.38644973,68.71772629,0,0,33.51499067,2,0.398016491,0,1,0,0,0,0,146.886518,0,0,0
2774,1544,63582.96748,0.34,261886.2,-574829,183.4710971,4595.440226,61.6435771,0,5.445585491,0,47.48505483,0,2.178234196,6.534702588,2,0.579642322,0,1,0,0,0,0,61.6435771,0,0,0
2775,762,67987.79762,0.39,289675,-574171,178.1551314,1978.50969,68.61437718,0,20.69322487,0,41.38644973,0,0,6.534702588,2,0.620595175,0,1,0,0,0,0,68.61437718,0,0,0
2776,702,77779.96516,0.21,281846.4,-573781.7,738.0953981,3350.323081,154.6546279,0,10.89117098,45.74291812,72.97084557,1.089117098,6.534702589,17.42587357,2,0.457746689,0,1,0,0,0,0,154.6546279,0,0,0
2777,1400,85910.80844,0.24,274501.7,-574294.9,49.86392408,5827.029639,11.98028808,0,0,1.089117098,2.178234196,0,0,8.712936785,2,0.490162863,0,1,0,0,0,0,11.98028808,0,0,0
2778,186,39604.16667,0.11,290343.2,-573681.4,58.55791961,1666.7588,6.534702588,0,2.178234196,0,1.089117098,0,3.267351294,0,2,0.334056629,0,1,0,0,0,0,6.534702588,0,0,0
2779,1329,53521.59309,0.06,266970.4,-574713.4,90.18060207,22008.65644,5.44558549,0,0,0,4.356468392,0,0,1.089117098,2,0.245734269,0,1,0,0,0,0,5.44558549,0,0,0
2780,1693,55449.40945,0.11,269410,-574488,821.1368095,15378.70657,90.39671915,0,44.65380103,0,14.15852228,0,0,31.58439584,2,0.331794035,0,1,0,0,0,0,90.39671915,0,0,0
2781,653,74331.25,0.1,278831.8,-574033.4,133.4220865,6666.303576,13.06940518,0,0,0,5.44558549,0,0,7.623819687,2,0.31297817,0,1,0,0,0,0,13.06940518,0,0,0
2782,1280,64769.69828,0.13,258308.7,-574908.3,473.5537231,9938.403425,60.9905575,0,1.089117099,1.089117098,53.36673781,0,0,5.44558549,2,0.358877866,0,1,0,0,0,0,60.9905575,0,0,0
2783,613,71794.72656,0.22,281012.6,-573935.4,470.3534396,2732.624907,105.5127097,0,1.089117098,3.267351294,78.28478221,0,0,22.87145906,2,0.473631116,0,1,0,0,0,0,105.5127097,0,0,0
2784,96,58987.12121,1.34,292775,-574764.4,0,71.41384492,0,0,0,0,0,0,0,0,1,1.159429666,1,0,0,0,0,0,0,0,0,0
2785,225,27647.05882,0.23,265636.1,-574659,8798.460145,995.008574,1989.584396,0,0,0,1989.584396,0,0,0,5,0.47552992,0,0,0,0,1,0,0,0,0,1989.584396
2786,1490,59270.68966,0.09,258908.8,-574883.5,462.8895742,16665.00678,41.38644973,0,3.267351295,0,2.178234196,0,8.712936785,27.22792746,2,0.299013218,0,1,0,0,0,0,41.38644973,0,0,0
2787,649,54032.08955,0.09,267936.2,-574538.4,924.4670604,6879.846337,87.20821554,0,2.178234196,0,55.62381969,0,0,29.40616165,2,0.307137595,0,1,0,0,0,0,87.20821554,0,0,0
2788,0,64678,0.12,273542.8,-574298.4,901.2560583,0,107.8225927,0,33.76263004,32.67351294,7.623819687,4.356468392,0,29.40616165,4,0.34588425,0,0,0,1,0,0,0,0,107.8225927,0
2789,0,64678,0.04,283626.6,-573759.4,12790.57711,0,557.7510607,0,27.22792745,100.198773,417.2549551,0,8.712936785,4.356468392,5,0.208821462,0,0,0,0,1,0,0,0,0,557.7510607
2790,566,70466.56379,0.09,257809.2,-575020.5,98.15149844,6376.00725,8.712936786,0,2.178234198,0,0,0,0,6.534702588,2,0.297943431,0,1,0,0,0,0,8.712936786,0,0,0
2791,2718,74802.48899,0.16,266390.8,-574613.9,879.9248794,16838.57123,142.0331802,0,3.267351295,0,84.30997404,0,2.178234196,52.27762071,2,0.401765006,0,1,0,0,0,0,142.0331802,0,0,0
2792,158,47071.15385,0.04,286747.4,-573632.3,5079.568623,3981.594721,201.5704507,0,2.178234196,102.3770072,92.65874091,0,0,4.356468392,3,0.1992049,0,0,1,0,0,0,0,201.5704507,0,0
2793,997,75755.32688,0.26,276178.5,-574543.2,310.5954101,3872.703759,79.96057616,0,4.356468392,1.089117098,73.42587357,0,0,1.089117098,2,0.507388291,0,1,0,0,0,0,79.96057616,0,0,0
2794,2007,80585.54598,0.1,269060.3,-574571.5,580.0539218,19794.63072,58.81232329,0,0,0,50.09938651,0,0,8.712936785,2,0.318419741,0,1,0,0,0,0,58.81232329,0,0,0
2795,210,61456.53409,0.07,274022.9,-574474.9,1478.307637,3138.452621,98.91645382,0,6.534702589,14.15852228,55.35176989,5.44558549,0,17.42587357,2,0.258673452,0,1,0,0,0,0,98.91645382,0,0,0
2796,652,75976.23239,0.18,264176.7,-574883,49.08871068,3673.369859,8.712936784,0,4.356468392,0,2.178234196,0,0,2.178234196,2,0.421300009,0,1,0,0,0,0,8.712936784,0,0,0
2797,509,121519.4946,0.07,256971.2,-575056.5,949.4172483,7494.404986,64.48188753,0,0,0,15.47161812,0,1.089117098,47.92115231,2,0.260609542,0,1,0,0,0,0,64.48188753,0,0,0
2798,992,59285.81081,0.04,259306.6,-574859.8,1659.911525,22907.52139,71.88172847,0,11.98028808,31.58439584,16.33675647,0,3.267351294,8.712936784,2,0.208097463,0,1,0,0,0,0,71.88172847,0,0,0
2799,0,64678,0.16,272605.1,-574754.6,1658.581656,0,262.4772206,0,157.9219792,0,8.712936785,13.06940518,2.178234196,80.59466526,4,0.397811543,0,0,0,1,0,0,0,0,262.4772206,0
2800,2390,78929.56349,0.54,271076.9,-575913.2,98.54398461,4413.23815,53.36673781,0,0,6.534702588,1.089117098,2.178234196,8.712936785,34.85174714,2,0.735902484,0,1,0,0,0,0,53.36673781,0,0,0
2801,805,50847.45763,0.08,283522.6,-574271.9,2801.59998,10003.61766,225.4472393,0,130.6940518,59.9014404,3.267351294,0,22.87145906,8.712936785,2,0.283673912,0,1,0,0,0,0,225.4472393,0,0,0
2802,0,64678,0.09,283820,-573975.3,9624.36475,0,888.2330708,0,0,463.9638837,191.2281095,0,3.267351294,229.7737264,3,0.303792769,0,0,1,0,0,0,0,888.2330708,0,0
2803,99,41519.53125,0.05,290674.7,-573793.7,559.8599315,1957.341739,28.31704455,0,3.267351294,0,1.089117098,0,0,23.96057616,2,0.224897314,0,1,0,0,0,0,28.31704455,0,0,0
2804,0,64678,0.16,284425.5,-574006.7,12041.09164,0,1890.799612,0,6.534702589,1423.476047,364.9465577,0,0,95.84230464,3,0.396268747,0,0,1,0,0,0,0,1890.799612,0,0
2805,421,74294.11765,0.07,285040,-574032.3,1290.678719,6315.366775,86.04025074,0,0,15.24763937,58.81232329,0,0,11.98028808,2,0.258191392,0,1,0,0,0,0,86.04025074,0,0,0
2806,1584,51786.88455,0.12,285537.9,-573935.5,1748.587843,13744.53321,201.5174398,0,1.089117099,76.23819687,110.0316035,0,0,14.15852228,2,0.339478747,0,1,0,0,0,0,201.5174398,0,0,0
2807,2015,58026.49148,0.11,286226.2,-573971,3436.31322,18421.25342,375.8794791,0,4.356468392,59.9014404,201.6207434,0,8.712936785,101.2878901,2,0.33073331,0,1,0,0,0,0,375.8794791,0,0,0
2808,1314,39807.16253,0.15,287009.6,-573975.1,1198.601817,8535.978984,184.5087471,0,10.89117098,69.70349428,52.7255782,0,0,51.18850361,2,0.392347612,0,1,0,0,0,0,184.5087471,0,0,0
2809,671,99167,0.07,287514.3,-573949.8,1767.070683,9432.549472,125.7034943,0,22.87145906,0,7.623819686,0,11.98028808,83.22792745,2,0.266714554,0,1,0,0,0,0,125.7034943,0,0,0
2810,1080,47567.12219,0.08,287874.4,-573970.5,874.4276674,13340.11929,70.79261138,0,4.356468392,0,14.15852227,0,0,52.27762071,2,0.284532593,0,1,0,0,0,0,70.79261138,0,0,0
2811,1429,48530.03413,0.08,288316.5,-573788.5,2635.376621,18895.10249,199.308429,0,0,30.49527874,126.3375834,0,0,42.47556683,2,0.275005569,0,1,0,0,0,0,199.308429,0,0,0
2812,2199,85524.04321,0.27,282855,-574345.6,36.44397669,8175.86862,9.802053882,0,2.178234196,5.44558549,2.178234196,0,0,0,2,0.518615703,0,1,0,0,0,0,9.802053882,0,0,0
2813,683,63717.66055,0.12,288452.2,-574244.6,114.5710124,5526.848066,14.15852228,0,5.445585491,3.267351294,1.089117098,0,0,4.356468392,2,0.351537443,0,1,0,0,0,0,14.15852228,0,0,0
2814,102,54740.69767,0.11,273633.5,-574507.4,2543.856941,943.3360786,275.0593494,0,4.356468392,1.089117098,123.6720727,23.96057616,71.88172847,50.09938651,4,0.328826541,0,0,0,1,0,0,0,0,275.0593494,0
2815,551,59000.58366,0.26,263700.9,-575135.8,68.14118194,2154.600233,17.42587357,0,4.356468392,0,3.267351294,5.44558549,0,4.356468392,2,0.505699411,0,1,0,0,0,0,17.42587357,0,0,0
